Symbols,cluster
ENSMUSG00000006920,1
ENSMUSG00000006932,1
ENSMUSG00000006998,1
ENSMUSG00000007036,1
ENSMUSG00000007038,1
ENSMUSG00000007050,1
ENSMUSG00000007080,1
ENSMUSG00000007458,1
ENSMUSG00000007564,1
ENSMUSG00000007613,1
ENSMUSG00000007655,1
ENSMUSG00000007656,1
ENSMUSG00000007777,1
ENSMUSG00000007837,1
ENSMUSG00000007867,1
ENSMUSG00000007891,1
ENSMUSG00000008090,1
ENSMUSG00000008226,1
ENSMUSG00000008305,1
ENSMUSG00000008373,1
ENSMUSG00000008393,1
ENSMUSG00000008435,1
ENSMUSG00000008690,1
ENSMUSG00000009246,1
ENSMUSG00000009291,1
ENSMUSG00000009293,1
ENSMUSG00000009563,1
ENSMUSG00000009566,1
ENSMUSG00000009569,1
ENSMUSG00000009614,1
ENSMUSG00000009621,1
ENSMUSG00000009640,1
ENSMUSG00000009733,1
ENSMUSG00000009739,1
ENSMUSG00000009828,1
ENSMUSG00000009905,1
ENSMUSG00000009907,1
ENSMUSG00000010025,1
ENSMUSG00000010045,1
ENSMUSG00000010047,1
ENSMUSG00000010054,1
ENSMUSG00000010290,1
ENSMUSG00000010307,1
ENSMUSG00000010392,1
ENSMUSG00000010607,1
ENSMUSG00000010609,1
ENSMUSG00000010651,1
ENSMUSG00000010660,1
ENSMUSG00000010721,1
ENSMUSG00000010751,1
ENSMUSG00000010936,1
ENSMUSG00000011008,1
ENSMUSG00000011096,1
ENSMUSG00000011114,1
ENSMUSG00000011179,1
ENSMUSG00000011257,1
ENSMUSG00000011832,1
ENSMUSG00000011837,1
ENSMUSG00000011877,1
ENSMUSG00000011884,1
ENSMUSG00000012017,1
ENSMUSG00000012443,1
ENSMUSG00000012519,1
ENSMUSG00000012609,1
ENSMUSG00000013155,1
ENSMUSG00000013160,1
ENSMUSG00000013418,1
ENSMUSG00000013523,1
ENSMUSG00000013539,1
ENSMUSG00000013622,1
ENSMUSG00000013701,1
ENSMUSG00000013787,1
ENSMUSG00000013878,1
ENSMUSG00000013928,1
ENSMUSG00000013974,1
ENSMUSG00000013997,1
ENSMUSG00000014077,1
ENSMUSG00000014164,1
ENSMUSG00000014198,1
ENSMUSG00000014226,1
ENSMUSG00000014349,1
ENSMUSG00000014361,1
ENSMUSG00000014402,1
ENSMUSG00000014444,1
ENSMUSG00000014504,1
ENSMUSG00000014633,1
ENSMUSG00000014748,1
ENSMUSG00000014778,1
ENSMUSG00000014786,1
ENSMUSG00000014873,1
ENSMUSG00000014959,1
ENSMUSG00000014980,1
ENSMUSG00000015027,1
ENSMUSG00000015126,1
ENSMUSG00000015143,1
ENSMUSG00000015149,1
ENSMUSG00000015176,1
ENSMUSG00000015202,1
ENSMUSG00000015290,1
ENSMUSG00000015314,1
ENSMUSG00000015335,1
ENSMUSG00000015337,1
ENSMUSG00000015474,1
ENSMUSG00000015476,1
ENSMUSG00000015536,1
ENSMUSG00000015568,1
ENSMUSG00000015575,1
ENSMUSG00000015597,1
ENSMUSG00000015665,1
ENSMUSG00000015711,1
ENSMUSG00000015748,1
ENSMUSG00000015759,1
ENSMUSG00000015776,1
ENSMUSG00000015806,1
ENSMUSG00000015837,1
ENSMUSG00000015846,1
ENSMUSG00000015880,1
ENSMUSG00000015932,1
ENSMUSG00000015942,1
ENSMUSG00000015950,1
ENSMUSG00000015980,1
ENSMUSG00000015994,1
ENSMUSG00000016239,1
ENSMUSG00000016256,1
ENSMUSG00000016257,1
ENSMUSG00000016382,1
ENSMUSG00000016427,1
ENSMUSG00000016487,1
ENSMUSG00000016495,1
ENSMUSG00000016496,1
ENSMUSG00000016503,1
ENSMUSG00000016510,1
ENSMUSG00000016520,1
ENSMUSG00000016541,1
ENSMUSG00000016637,1
ENSMUSG00000016833,1
ENSMUSG00000016933,1
