Symbols,Cluster
ENSMUSG00000022471,1
ENSMUSG00000006585,1
ENSMUSG00000031967,1
ENSMUSG00000059323,1
ENSMUSG00000023953,1
ENSMUSG00000015749,1
ENSMUSG00000024542,1
ENSMUSG00000022421,1
ENSMUSG00000027242,1
ENSMUSG00000039396,1
ENSMUSG00000023505,1
ENSMUSG00000029363,1
ENSMUSG00000004849,1
ENSMUSG00000048922,1
ENSMUSG00000022314,1
ENSMUSG00000014786,1
ENSMUSG00000031311,1
ENSMUSG00000024791,1
ENSMUSG00000030750,1
ENSMUSG00000027597,1
ENSMUSG00000005732,1
ENSMUSG00000028066,1
ENSMUSG00000039298,1
ENSMUSG00000028551,1
ENSMUSG00000034926,1
ENSMUSG00000032815,1
ENSMUSG00000047534,1
ENSMUSG00000041939,1
ENSMUSG00000042606,1
ENSMUSG00000020265,1
ENSMUSG00000020362,1
ENSMUSG00000022142,1
ENSMUSG00000029472,1
ENSMUSG00000041431,1
ENSMUSG00000034906,1
ENSMUSG00000051235,1
ENSMUSG00000037628,1
ENSMUSG00000031546,1
ENSMUSG00000028614,1
ENSMUSG00000022385,1
ENSMUSG00000057236,1
ENSMUSG00000068101,1
ENSMUSG00000026866,1
ENSMUSG00000063694,1
ENSMUSG00000071866,1
ENSMUSG00000031629,1
ENSMUSG00000033952,1
ENSMUSG00000025358,1
ENSMUSG00000002718,1
ENSMUSG00000028212,1
ENSMUSG00000018548,1
ENSMUSG00000025393,1
ENSMUSG00000040767,1
ENSMUSG00000003528,1
ENSMUSG00000033031,1
ENSMUSG00000037544,1
ENSMUSG00000024007,1
ENSMUSG00000027811,1
ENSMUSG00000018983,1
ENSMUSG00000086784,1
ENSMUSG00000041879,1
ENSMUSG00000038047,1
ENSMUSG00000030677,1
ENSMUSG00000026374,1
ENSMUSG00000056201,1
ENSMUSG00000000028,1
ENSMUSG00000003824,1
ENSMUSG00000020534,1
ENSMUSG00000033105,1
ENSMUSG00000052949,1
ENSMUSG00000027635,1
ENSMUSG00000086421,1
ENSMUSG00000025154,1
ENSMUSG00000036639,1
ENSMUSG00000036932,1
ENSMUSG00000024974,1
ENSMUSG00000018770,1
ENSMUSG00000078773,1
ENSMUSG00000029591,1
ENSMUSG00000026622,1
ENSMUSG00000027111,1
ENSMUSG00000069910,1
ENSMUSG00000002748,1
ENSMUSG00000021485,1
ENSMUSG00000026039,1
ENSMUSG00000051378,1
ENSMUSG00000040681,1
ENSMUSG00000021965,1
ENSMUSG00000013155,1
ENSMUSG00000021193,1
ENSMUSG00000051517,1
ENSMUSG00000063052,1
ENSMUSG00000027406,1
ENSMUSG00000057388,1
ENSMUSG00000020897,1
ENSMUSG00000017550,1
ENSMUSG00000030088,1
ENSMUSG00000021591,1
ENSMUSG00000033411,1
ENSMUSG00000025817,1
ENSMUSG00000037278,1
ENSMUSG00000097664,1
ENSMUSG00000018362,1
ENSMUSG00000041219,1
ENSMUSG00000031864,1
ENSMUSG00000032279,1
ENSMUSG00000001467,1
ENSMUSG00000003955,1
ENSMUSG00000031527,1
ENSMUSG00000022070,1
ENSMUSG00000042684,1
ENSMUSG00000030641,1
ENSMUSG00000022881,1
ENSMUSG00000024556,1
ENSMUSG00000033075,1
ENSMUSG00000020898,1
ENSMUSG00000020841,1
ENSMUSG00000021361,1
ENSMUSG00000042079,1
ENSMUSG00000020471,1
ENSMUSG00000032018,1
ENSMUSG00000030802,1
ENSMUSG00000025574,1
ENSMUSG00000027641,1
ENSMUSG00000052337,1
ENSMUSG00000033762,1
ENSMUSG00000026675,1
ENSMUSG00000006423,1
ENSMUSG00000031349,1
ENSMUSG00000036880,1
ENSMUSG00000010663,1
ENSMUSG00000025466,1
ENSMUSG00000032314,1
ENSMUSG00000038482,1
ENSMUSG00000030867,1
ENSMUSG00000040312,1
