Symbols,Cluster
Slc25a4,11
Trerf1,11
Apba1,11
Bcl3,11
Dbnl,11
Psme2,11
Zfp516,11
H2-Ob,11
Gm4902,11
Gpr183,11
Ifngr2,11
Tmem173,11
Rnaseh1,11
Diap2,11
Ctnna1,11
Cux1,12
Trim28,12
Myct1,12
P2rx1,12
Zswim4,12
D4Wsu53e,12
Kctd1,12
Padi4,12
AK153575,12
Mcf2l,12
Slc25a1,12
Tpsb2,12
Tspan2,12
Clk2,12
Soat2,12
Lgals9,12
Vgll4,12
Wsb1,12
AK020398,12
Smarcc2,12
Ppm1h,12
Myeov2,12
Atp8b5,12
Otud7b,12
Secisbp2,12
Zdhhc9,12
Ier3,12
Ywhaq,12
S1pr2,12
Parvb,12
Fgf3,12
Cxcr4,12
MRPL33,12
St14,12
Kdelc2,12
Ppfibp1,12
Gsto1,12
Cma1,12
Mcpt4,12
Klhl22,12
Phldb3,12
Ypel3,12
Sec22c,12
E2f8,12
Bri3bp,12
Zfp507,12
Cpne2,12
Fam65a,12
Slco4a1,12
Plekhg3,12
Fbxo4,12
Ecm1,12
Prrc2b,12
Snrnp200,12
Baiap2,12
Pbx4,12
2310005E10Rik,12
Csf2rb,12
Fam195b,12
Ng23,12
Sepw1,12
Runx1,12
Fut7,12
4632415L05Rik,12
Ntng2,12
FKBP1b-B,13
Il15,13
Rnf130,13
Prkd2,13
Rps6ka2,13
Foxn3,13
Hspa4l,13
Ebi3,13
Csrp3,13
Senp7,13
Gmip,13
P2ry2,13
Wbp2,13
Akap13,13
Nckap5l,13
Zfp90,13
Plekhf1,13
Flnb,13
Rassf2,13
Klhdc2,13
Ndufa7,13
Spin1,13
Dach1,13
Ube2q1,13
Esyt1,13
Sfxn3,13
Trim24,13
Gltscr2,13
Fgd3,13
Scamp2,13
2900026A02Rik,13
Vprbp,13
Pde6d,13
Rest,13
Ifitm2,13
Rps20,13
Zc3h6,13
Fam129a,13
AK144329,13
Man2b1,13
Ezr,13
Myo15b,13
Ncf2,13
Zfp259,13
Slc3a2,13
Gnas,13
Zmynd11,13
Slc25a13,13
Cbx4,13
Prss34,13
Serpine2,13
Il3ra,13
Rpl4,13
Tbc1d17,13
Gpx1,13
Cep55,13
Pvrl1,13
Rplp2,13
Dock8,13
Rpl23,13
Bst2,13
Adipor2,13
Chd3,13
Hip1r,13
Fis1,13
Emp3,13
Mylk3,13
Rom1,13
Hk2,13
Tet2,13
Gamt,13
Cnot1,13
Scin,13
Slc18a2,13
Kcnab2,13
Pdxk,13
Sh3pxd2b,13
Tnfaip8,13
Ccl9,13
Nxt1,13
Herc1,13
Sox6,13
Ptprs,13
S1pr1,13
Fam109b,13
Fcgr2b,13
D16H22S680E,13
Usp25,13
Fut8,13
Rbm16,13
Hsd17b1,13
Tpp1,13
Ssr4,13
Srprb,13
Sec31a,13
Fes,13
Bcl9,13
F2rl3,13
Psme1,13
Lgals3bp,13
6720456B07Rik,13
Fyr,13
Idh1,13
Cnpy2,13
Gnb2l1,13
Tfam,13
Rlf,13
Fam55c,13
Was,13
Mras,13
Abhd15,13
Dok3,13
Prkca,13
Hexb,13
Capg,13
Tprkb,13
Irf2bp2,13
Dnajb1,13
Rab18,13
Plekhg5,13
Coro1b,13
Klk8,13
Huwe1,13
Pdlim7,13
Lgals1,13
Slc35b4,13
Arap2,13
Ythdc1,13
Incenp,13
Rfc2,13
Nlgn2,13
Nav2,13
Igfbp4,13
Ostc,13
Zzef1,13
Rin3,13
Spn,13
Vamp8,13
Atp8a1,13
Rapgef3,13
Cdyl,13
Pnp2,13
Gm16515,13
Ash1l,13
Ly6e,13
Arhgef4,13
Snrpf,13
Sertad1,13
Rgs19,13
Arid1a,13
Vps72,13
Gata2,13
Mcpt8,13
Zfp207,13
Rcsd1,13
Galnt12,13
Plaur,13
Rrad,13
Bambi-ps1,13
Itm2c,13
Trafd1,13
Golga4,13
Capn5,13
Jmjd1c,13
Fcgr3,13
Rps19,13
Tyms,13
Rad21,13
Anapc11,13
Sytl1,13
Mylip,13
Kctd12,13
Ostf1,13
Cpa3,13
Dazap2,13
Serinc5,13
C1qb,13
Caprin2,13
Plcg1,13
Lmo4,13
Irgm1,13
Appl1,13
AK003943,13
Ndufa13,13
Ppp6r1,13
Slc17a9,13
Atn1,13
Srgn,13
Uhrf1bp1,13
Pra1,13
Gucy1a3,13
Rps8,13
Ifitm1,13
Tnik,13
Gp1ba,13
Cebpa,13
Naip1,13
Plcb2,13
2610035D17Rik,13
Dusp16,13
Tnfrsf26,13
Myh9,13
Tbc1d4,13
Csf1,13
Cyp11a1,13
Fbxw10,13
Phf21a,13
Dnmt3a,13
Cpt2,13
Mfge8,13
Trf,13
Mrpl47,13
Pde4d,13
Mfap1b,13
Alox5,13
Aldh1b1,13
Peg13,13
Arhgef3,13
Ccdc50,13
Rpl13a,13
AK011885,13
Dock7,13
Atp6v0a1,13
Ston2,13
Cd300lb,13
Gpt2,13
Spcs2,13
Slc9a9,13
Lars,13
Bin1,13
Clec4e,13
Tax1bp1,13
Cic,13
Srp9,13
Cmtm7,13
Fam174b,13
Stard5,13
Usp15,13
Zmiz1,13
Icam4,13
Apoe,13
Dnajb3,13
AK005967,13
Tmem176b,13
Rps21,13
Pik3ap1,13
C1qtnf6,13
Eif4ebp2,13
Os9,13
Cdh1,13
Ehmt2,13
H2-T10,13
Slc38a2,13
Stat5b,13
Rps6ka5,13
AK189633,13
Aoah,14
Acot1,14
B4galt4,14
Hint1,14
Clta,14
Ccbl2,14
G6pdx,14
Srsf2,14
Slfn9,14
Slc36a1,14
Eif4a1,14
Slc2a6,14
Acot9,14
Mapkapk2,14
F13a1,14
Lyz1,14
Vdac1,14
Dnajc11,14
Tns4,14
Khdrbs1,14
Bzw1,14
Rasa4,14
Dnttip2,14
9030617O03Rik,14
Cdk2ap2,14
Emb,14
Wdr18,14
Ficd,14
Slc12a9,14
Ano10,14
Gtf2h1,14
Hnrnph1,14
Exosc5,14
Mefv,14
Sh2b2,14
S1pr3,14
Tlr2,14
Sae1,14
Pou2f2,14
mKIAA0621,14
Ttll9,14
Phf19,14
BC005764,14
Ttc39c,14
Gas7,14
Fance,14
Myo7a,14
Cdk5r1,14
Nme4,14
Ramp1,14
Cd302,14
Trps1,14
Cox6a2,14
Abcd2,14
Nuak2,14
BC035044,14
Acin1,14
Rnpep,14
Fasn,14
Mpnd,15
Nat8l,15
Smyd5,15
Siva1,15
Cct6a,15
Csf1r,15
Dhrs7,15
FKBP12-T1,15
Matn2,15
Aprt,15
Lta4h,15
C1galt1c1,15
Atp1b3,15
Sfrs7,15
Phgdh,15
Zfp706,15
Uqcrq,15
Slpi,15
Psma7,15
Gusb,15
Cox8a,15
Rpn2,15
Kctd17,15
Ass1,15
Icam2,15
Ldhb,15
Bola2,15
Gm14005,15
AK053193,15
H2afj,15
Gorasp2,15
9630033F20Rik,15
Ncf4,15
D17Wsu104e,15
Rrp1b,15
2700094K13Rik,15
AK052414,15
Haao,15
Mgst1,15
Tbkbp1,15
Dpp9,15
Cnpy3,15
Slc4a8,15
Allergin-1,15
Nme2,15
Cox5a,15
Gria3,15
Mtdh,15
Aim2,15
Plxnd1,16
Dstn,16
Mgst2,16
Ldlrad3,16
Afap1,16
Fbp1,16
Cyp4f16,16
1810033B17Rik,16
Lman1,16
Pdia6,16
Selm,16
Tmem53,16
Lrp8,16
Bzrap1,16
Gm14085,16
Cst7,16
1600014C10Rik,16
Hdlbp,16
Rnf13,16
Rrbp1,16
Il21r,16
Tmem119,16
Nod1,16
Ncln,16
Fut4,16
Hsp90b1,16
Mtus1,16
Wdr65,16
Sel1l,16
Arhgdib,16
AK153212,16
Pcnx,16
Ggta1,16
Txn1,16
Eepd1,16
Atrnl1,16
Sec61a1,16
Cd48,16
App,16
Mgam,16
ENSMUSG00000073777,16
Ticam2,16
Chi3l3,16
Lamp1,16
F10,16
Spcs3,16
Pam,16
Ern1,16
Tiam1,16
Olr1,16
Hspa5,16
Clec5a,16
Ccdc125,16
Serp1,16
Per3,16
Fgl2,16
Dgkg,16
Canx,16
Sort1,16
1200002N14Rik,16
Ly6c2,16
Prssl1,16
Rhob,16
Hsd11b1,16
Neu1,16
Srp68,16
Dmkn,17
9530068E07Rik,17
B4galnt1,17
Capns1,17
Snrpa1,17
Itgam,17
AK031079,17
Fam129c,17
H13,17
Kcnk6,17
Etfb,17
Plod3,17
Ctsg,17
Pglyrp1,17
Slc28a2,17
Ncam1,17
Sorl1,17
Mgl2,17
Tnfrsf1a,17
Cybb,17
Sirpa,17
Lrp1,17
Pkm2,17
Mogat2,17
Nrg2,17
Ckap4,17
Krtcap2,17
Pgd,17
AK019114,17
Tm7sf3,17
Fam160a2,17
Gjb3,17
Rdh12,17
Kcnk12,17
Cds1,17
Lsm2,17
Lrp5,17
Csf3r,17
Fkbp2,17
Aldoa,17
Lrrc33,17
Ptpru,17
Lcn2,17
Znhit1,17
Xpc,17
Gda,17
Lbp,17
Shfm1,17
Prss16,17
P4hb,17
Tcfec,17
Celsr3,17
Man1c1,17
Robld3,17
Rnaset2a,17
Mapkapk3,17
Cd14,17
Pnpla2,17
Ddx46,17
Mogs,17
1810011H11Rik,17
Rpia,17
Tmem2,17
Jdp2,17
Impdh1,17
Gng11,17
Idh2,17
1100001G20Rik,17
H47,17
Ssr2,17
Lman2,17
Fcnb,17
Gpc1,17
Oxr1,17
Ifngr1,17
Trem3,17
Gpr97,17
Fmnl3,17
Gpr84,17
Scnn1a,17
Fam20c,17
S100a9,17
Gpi1,17
Adssl1,17
G0s2,17
Galns,17
0910001L09Rik,17
Csf2ra,17
Gpx3,17
B4galt6,17
Cldn15,17
Manf,17
Mpo,17
Erp29,17
1190002H23Rik,17
Tsc22d4,17
Tecr,17
Eif4g1,17
Gstm1,17
Actn1,17
AK081788,17
Edem2,17
Rhou,17
Chd7,17
Hp,17
Zdhhc20,17
Kdelr2,17
Tkt,17
Hk3,17
Alas1,17
Map2k2,17
Celsr1,17
Prtn3,17
Anapc13,17
Gnai2,17
Ndufv3,17
Sfpi1,17
Baz1a,17
Ptgr1,17
Acpl2,17
Ddost,17
Ncf1,17
Efcab4a,17
4632428N05Rik,17
Rps6ka1,17
Cct7,17
Sec61b,17
C3,17
Gsr,17
Prdx5,17
Elane,17
Arpc1b,17
Rasgrp2,17
Chst13,17
Gfi1,17
Ly9,17
Atp6v0b,17
S100a8,17
Vcam1,17
Fkbp11,17
Emilin1,17
Edf1,17
Snx18,17
Sun2,17
Ogfrl1,17
Mrpl34,17
Sgpp1,17
Lrg1,17
Fam101b,17
Trem1,17
Sepx1,17
Prom1,17
Dnajb11,17
Tnfrsf1b,17
Larp1,17
Dgat2,17
0610007L01Rik,18
Map4k3,18
B230120H23Rik,18
Smap1,18
Usp1,18
Ncoa2,18
Slc45a3,18
Lxn,18
Nol11,18
Pfkfb3,18
Usp39,18
Ap2a2,18
Usp2,18
Cul4a,18
Slc39a6,18
Tcfe3,18
Emid1,18
Calcoco1,18
Hdc,18
Uhrf1,18
Rbm8a,18
Herpud1,18
Pdia3,18
Cisd3,18
Abcd1,18
Cd244,18
1700017B05Rik,18
Slco3a1,18
Svip,18
Tmem176a,18
Tmem165,18
Ssr1,18
Zfp608,18
Cdkn3,18
Nap1l4,18
Mllt3,18
Lcp2,18
Slbp,18
Arid3a,18
Hmox1,18
Sfswap,18
Hspa2,18
Ckap5,18
Esco2,18
Mett10d,18
Chd1,18
Klhl5,18
Edem1,18
Cyp4f18,18
Isg15,18
Gstm5,18
Smg1,18
Zcchc6,18
Gng12,18
Ltbr,18
Bahcc1,18
Zfp217,18
E130012A19Rik,18
Tbxa2r,18
Vegfa,18
Eif2ak1,18
Cnnm4,18
Evi2b,18
Sdad1,18
Pdhb,18
Cnr2,18
Ero1l,18
Morf4l2,18
Erp44,18
Tram1,18
Magt1,18
Gadd45b,18
Camk2a,18
Tbc1d9b,18
Aldh1l1,18
Dennd4a,18
Egr1,18
Def8,18
Hlf,18
Hipk1,18
Rtn4r,18
Glg1,18
Dnmt3b,18
Dmxl1,18
Pkig,18
Tec,18
Kit,18
Slc7a1,18
Mical1,18
Mical3,18
Grb10,18
Dnajc10,18
1810030N24Rik,18
Ap3s1,18
Tbc1d2,18
Rnf144a,18
4930534B04Rik,18
Spns3,18
HLS2,18
Utrn,18
Fndc3b,18
Erbb2ip,18
Rpn1,18
Guca1a,18
Orai2,18
Btaf1,18
Stxbp5,18
Tor3a,18
Rufy2,18
Arhgap19,18
Fam46a,18
Hmgn2,18
Zfp36l2,18
Mpp4,18
Il17rb,18
Mboat1,18
Arsb,18
Aldh2,18
Gstt3,18
Hsd17b10,18
Palm,18
Per1,18
Srpk2,18
Ccdc88b,18
Papss2,18
Nfam1,18
Rara,18
Arpc1a,18
Capn3,18
Csrnp1,18
Katnal1,18
Fam110a,18
Ikzf2,18
Tbcb,18
Gabpb2,18
Hes1,18
Nedd9,18
Cdv3,18
DAPK2,18
Uap1,18
Pdlim1,18
A930001N09Rik,18
Dync1i2,18
Rpl37a,18
Ldb1,18
Atg2b,18
Sla,18
Tmem70,18
Lat2,18
Siglec5,18
Plcb3,18
Igf1r,18
Fam158a,18
Atp6v1f,18
Scly,18
Vat1,18
Vps35,18
Camkk2,18
Lpgat1,18
Rec8,18
Aff4,18
Cenpe,18
Cenpl,18
Tacstd2,18
2610101N10Rik,18
AK084646,18
Dhdh,18
Ica1,18
Etnk1,18
Anxa5,18
Snx20,18
5730528L13Rik,18
1500012F01Rik,18
2510002D24Rik,18
H2-Oa,18
Rfng,18
Eif4g3,18
Bcas3,18
Itsn1,18
1810037I17Rik,18
Vamp2,18
AK182549,18
Zbtb7a,18
Cand1,18
Parp14,18
Casz1,18
Ktn1,18
Pvr,18
Ylpm1,18
S1pr4,18
BC021614,18
Nav1,18
Abcc4,18
Arf4,18
Eif2c3,18
Id1,18
Rasa2,18
Tmem38b,18
Zfp637,18
Elovl5,18
Dmwd,18
Selk,18
Baz2b,18
Uqcrc1,18
Thop1,18
Arf1,18
Tmem50a,18
AK153427,18
Metap2,18
Usp48,18
Mfn1,18
Rnf10,18
Wdr92,18
Foxred2,18
Zg16,18
D18Ertd653e,18
Dnpep,18
1110020G09Rik,18
I830077J02Rik,18
Ngly1,18
Ctsz,18
Nefh,18
Homer2,18
Hadha,18
Ppfibp2,18
Tmem59,18
Hip1,18
Xdh,18
Cuedc1,18
Casc5,18
Atp10a,18
H2-M3,18
Gtf2h3,18
Nin,18
Creld2,18
Ndst2,18
Hsd17b12,18
Dido1,18
Wls,18
BC003965,18
Rbm27,18
Arpc4,18
Trmt61a,18
Ralgds,18
Siglecg,18
Galnt6,18
Gstp1,18
Wbscr27,18
Usp6nl,18
Sdha,18
AK051928,18
Kcnq5,18
Tbxas1,18
Higd2a,18
Prkcsh,18
Arl11,18
Ccbl1,18
Wdr81,18
Wdsub1,18
Naa50,18
Thoc7,18
Ano6,18
Calr,18
Tmed3,18
Syngr1,18
AK004850,18
5033406O09Rik,18
Arhgap6,18
M6prbp1,18
Pdha1,18
Kif3a,18
1-Sep,18
Bdp1,18
Galk1,18
Ganab,18
Mast2,18
Arhgap27,18
Clec2d,18
Il1rl1,18
Dnajc3,18
E130308A19Rik,18
Atp6v0c,18
Agfg2,18
Vav3,18
Map4,18
Mtss1,18
Wdr59,18
Slk,18
Nucb1,18
Cope,18
Commd7,18
Hsd17b11,18
Far2,18
Rab37,18
Rsbn1,18
Arhgap9,18
Slc38a1,18
Psmg2,18
Cisd1,18
Erc1,18
Rbm33,18
Stx3,18
Nrxn1,18
Amfr,18
Tmem205,18
Wipi2,18
Cyth4,18
Rassf3,18
Arhgap21,18
Mecr,18
Pus1,18
Tceb3,18
9130208E07Rik,18
Rab3d,18
Fam78a,18
Slc6a13,18
Trappc5,18
Nipsnap1,18
Ugcg,18
Wnk1,18
Gm608,18
Armc9,18
Atg16l2,18
Parm1,18
Mrps36,18
Brd3,18
Tirap,18
Coq9,18
Ccdc102a,18
Emilin2,18
Fbxo9,18
Cyb5b,18
Ralgps2,18
Fuca2,18
Dusp11,18
Apip,18
Atp5h,18
Basp1,18
Tor1a,18
Bub1b,18
Cbr3,18
Dpy19l3,18
Tsnax,18
2010002N04Rik,18
Nenf,18
Hexa,18
Cmtm3,18
Ubr5,18
Ccdc69,18
Rapgef6,18
Cep350,18
Plvap,18
Usp33,18
Auts2,18
Rab17,18
Trip12,18
Itm2b,18
Fbxl8,18
Atp2a2,18
Hadh,18
Prg3,18
Echs1,18
Heatr1,18
Tmem180,18
Galnt11,18
Mrpl3,18
Atp2b1,18
Kif18b,18
Blm,18
Gxylt1,18
Med20,18
Vps13c,18
Orc6,18
Nat15,18
Acot13,18
Csf2rb2,18
Mat2b,18
Itpripl1,18
Ndufb5,18
Kiaa0028,18
Pef1,18
Anp32e,18
Clec12a,18
G6pc3,18
Klf13,18
Mta3,18
Epx,18
Lair1,18
Ndst1,18
Mtx2,18
Mtfr1,18
Gapt,18
Oip5,18
Pcmtd2,18
Cap1,18
Lgmn,18
Lias,18
Cerk,18
Gm5057,18
Tnfrsf21,18
Dusp18,18
Ctsh,18
Slc45a4,18
Dtnbp1,18
Ptdss2,18
Srp72,18
Fmr1,18
Gfer,18
Sgms2,18
9130206I24Rik,18
Stk10,18
Nmral1,18
Abi2,18
Pspc1,18
N4bp2l1,18
Lrmp,18
Cul7,18
Txndc5,18
Nhsl2,18
Pkn2,18
Renbp,18
Wdr74,18
AK169831,18
Mdga1,18
AK041647,18
Maml3,18
AK042223,18
Ydjc,18
Slmap,18
Ppp1r15b,18
Pdia4,18
Acss2,18
Itpr1,18
Tacc1,18
Zfand3,18
Ltb4r1,18
C530008M17Rik,18
Rps25,18
Slc41a3,18
Pdia2,18
Tfg,18
Ddx17,18
Vav1,18
Elmo1,18
Trmt1,18
Clcn3,18
F5,18
Heatr3,18
Polr3d,18
Polr1b,18
Rdx,18
Man1a,18
Dnahc8,18
Ccdc32,18
Pfkfb4,18
Mrps5,18
Igsf6,18
Tmx4,18
Gfpt1,18
Prg2,18
Lpcat2,18
Atp13a3,18
Mtfp1,18
ISG12a,18
Itgb5,18
Whsc1l1,18
Mcm10,18
Ubap2,18
Nxn,18
Cyth1,18
Tars2,18
Ccdc109b,18
Cyfip1,18
Ppp1r13b,18
Celf1,18
Glud1,18
Mfhas1,18
Hectd1,18
Fnbp1,18
Tm6sf1,18
Ubxn2a,18
Irf7,18
Tjp2,18
Acsl1,18
Ptgir,18
Sec63,18
Psmb2,18
Isg20l2,18
Mettl13,18
Tsen34,18
Fndc3a,18
Slc7a8,18
Scd2,18
Plcl2,18
Dstyk,18
Psmb7,18
Hmmr,18
Cdc25b,18
1110059E24Rik,18
Nfe2l1,18
Trim45,18
Ywhaz,18
Pip5k1b,18
Paqr7,18
Ttyh2,18
Tarsl2,18
Hyou1,18
Rab1b,18
Wdr60,18
Eif3m,18
Dlat,18
Zfp106,18
Bod1l,18
Mfap3,18
Rab44,18
Phc1,18
Cdk12,18
Casp11,18
Prorsd1,18
Utp14a,18
Syne1,18
Xbp1,18
C330019G07Rik,18
Abhd14b,18
Por,18
Agpat5,18
Tmed10,18
Ccl6,18
Usp34,18
Zfp36,18
Gcat,18
Ypel5,18
Sytl4,18
Chpf,18
Dio2,18
Ipmk,18
Itgav,18
Pon2,18
Mad2l1,18
Mars,18
5830432E09Rik,18
Gnl2,18
Wrn,18
Gyg,18
Cdk18,18
Agps,18
Glb1l,18
Ndufs1,18
Tuba1a,18
Nucb2,18
Tmed9,18
Pik3cg,18
Gfm1,18
Psmb9,18
Ccnf,18
Clybl,18
Cd79b,18
Snrnp40,18
Camk1,18
C1rl,18
Ociad1,18
Glb1,18
Abr,18
Fam82a2,18
Reep5,18
Anxa3,18
Cdc14a,18
Glo1,18
L3mbtl3,18
BC051142,18
Cd63,18
Pygl,18
6030458C11Rik,18
Agtrap,18
calp80,18
C230052I12Rik,18
AK015096,18
Sec24d,18
Wapal,18
Dnajb9,18
Romo1,18
Sdsl,18
Krt18,18
Irak-M,18
AK080350,18
Numa1,18
Fba,18
Panx1,18
Ubtd1,18
Tmbim6,18
Slc25a44,18
Micall2,18
AK146183,18
Tmem160,18
Atp8b4,18
Ceacam1,18
Cbl,18
Guk1,18
Mir142,18
Cdk13,18
Ormdl3,18
Arl8a,18
Ino80d,18
Bnip2,18
Lphn2,18
Btg2,18
Parp8,18
Ccar1,18
Marveld1,18
Dusp23,18
Atp1a3,18
Cxxc1,18
Ugcgl1,18
Utp20,18
Csgalnact2,18
Slc35b2,18
2510003E04Rik,18
B230219D22Rik,18
Gnl3l,18
Naglu,18
Myo10,18
Kctd14,18
1700020L24Rik,18
Chst12,18
Ffar2,18
Tgfbr2,18
Dynlrb1,18
Dap,18
Narf,18
Mll2,18
Itpr3,18
Lpla2,18
Tbc1d22b,18
Rcn3,18
Deptor,18
Naprt1,18
Ncor1,18
Snd1,18
Ctsl,18
Tonsl,18
Phactr2,18
Myl12b,18
Gpr132,18
Pitrm1,18
Ulk3,18
Tspan31,18
Hlx,18
Map3k3,18
Copz2,18
Gdi2,18
Hyi,18
Cebpe,18
Gfod1,18
Gclc,18
Cables1,18
2-Sep,18
Tbccd1,18
1810031K17Rik,18
8-Mar,18
Fam65b,18
Lmnb2,18
Osbpl8,18
Sh3kbp1,18
Bhlha15,18
Lpar2,18
Vwa5a,18
Hnrnpul1,18
Hdac6,18
Phf14,18
Mrpl9,18
BC031353,18
Tcf25,18
Mfsd10,18
Nudt3,18
Oaf,18
Pdlim2,18
Flot2,18
Thra,18
Kctd20,18
Trp53i13,18
Tm9sf3,18
Zmat3,18
Gnptab,18
Adam15,18
Gab2,18
Dhx38,18
Pank1,18
Prdm2,18
Peli2,18
Tmem229b,18
Pdia5,18
Btnl9,18
Il4ra,18
Atp6ap2,18
Dnajc19,18
Pus7,18
AK089379,18
Ier3ip1,18
Impa2,18
Wdhd1,18
Ocrl,18
Cmtm4,18
Rbks,18
Agpat4,18
Fam107b,18
Tnfsf14,18
Xk,18
Tcn2,18
Ube2e3,18
Opa1,18
Tmem179b,18
Tcirg1,18
Dtx4,18
Tpm1,18
D230014K01Rik,18
Jnk2,18
Gm1966,18
Orc3,18
Med13l,18
Drosha,18
Tmem141,18
Kif1b,18
Ptprcap,19
Exosc2,19
Sbno1,19
2900073G15Rik,19
Glipr2,19
Pecam1,19
Malat1,19
Cd160,19
Card6,19
Reck,19
Ms4a4b,19
Ankrd17,19
Prkcb,19
2810417H13Rik,19
Ccl5,19
Pla2g16,19
Rpl32,19
Fam105a,19
Dennd2d,19
Gpr18,19
Pik3r5,19
Clcf1,19
6330503K22Rik,19
Elk3,19
Rab2a,19
Pim2,19
Foxo1,19
Dbndd2,19
Zfp945,19
Il10ra,19
Rab19,19
Kdm2a,19
Stxbp3a,19
Sh3bgrl3,19
Lass5,19
Ttc15,19
Zc3hav1,19
Cyba,19
Arhgap25,19
Ikbke,19
Mgat4a,19
Il2rb,19
Thy1,19
Nfat5,19
AI504432,19
Ep400,19
Ncbp1,19
Xcl1,19
Nrgn,19
Igtp,19
Sesn3,19
Gstm7,19
Rftn1,19
Mobkl2a,19
Fam134b,19
Rab27a,19
Psmd11,19
Klrb1f,19
Tuba1c,19
Plekha2,19
Luzp1,19
Susd3,19
Trim8,19
H2-Q7,19
Tnfrsf18,19
Rnpepl1,19
Rapgef2,19
Mrps26,19
Evl,19
Lysmd2,19
Eif4enif1,19
Dnaja4,19
Zbtb16,19
Slc2a1,19
Nmd3,19
Kcnip3,19
Egln3,19
Abcb1b,19
1110034G24Rik,19
H2-D1,19
Satb1,19
Pde2a,19
Cul9,19
Ppp1r12a,19
Faah,19
Rasal3,19
Ptpn7,19
Sars,19
Zkscan1,19
Cdc42,19
B330016D10Rik,19
Traf3ip3,19
Phf3,19
Atp1b1,19
Sell,19
Boll,19
Gmfg,19
Fam168b,19
Cyfip2,19
Psmb10,19
Adap1,19
Jak1,19
Zfp831,19
Pdcd6ip,19
Pglyrp2,19
Hn1,19
Kif21b,19
Samd10,19
Itgb1,19
Nfil3,19
Irf1,19
Aldh7a1,19
A030009H04Rik,19
Nfatc3,19
Traf3ip2,19
2810474O19Rik,19
Tmem20,19
Shisa5,19
Pdcd11,19
Klrk1,19
Prkch,19
AK197603,19
Fam184a,19
Cnn2,19
Acot7,19
Lpin1,19
Abtb2,19
Blvra,19
Prkag1,19
Prr13,19
Prim2,19
Ssh1,19
BC096441,19
Pea15a,19
Cd7,19
Asf1b,19
Foxj1,19
Tyrobp,19
Stat1,19
Dync1h1,19
Nfatc1,19
Tcf7,19
AK079675,19
Clnk,19
Sirt7,19
Limd2,19
Gnpda2,19
Apob48r,19
Pole,19
Tnip1,19
Fam102a,19
Ctsd,19
Mndal,19
Igf2r,19
AI467606,19
Pcgf2,19
Ppp3cc,19
Zbed3,19
Hivep2,19
Gch1,19
Dock2,19
Tnfaip8l2,19
Vopp1,19
Gimap5,19
Bcl2l11,19
Cd2,19
Rgs14,19
Cd55,19
Cxcl10,19
2210404O07Rik,19
Gzma,19
Exoc6,19
Nkg7,19
Pfdn5,19
Mfsd6,19
Rps11,19
Ms4a6b,19
2310014H01Rik,19
Dok2,19
Osbpl3,19
Vps28,19
Cobll1,19
Thap3,19
Arid5b,19
Ugt1a1,19
Txndc16,19
Ifi27l2a,19
Cast,19
Fyb,19
Ptpn22,19
Sema4a,19
Itih5,19
Nfkbie,19
Atp2a3,19
Ankrd11,19
Ptpn18,19
Pacs1,19
Slc35e4,19
Hmha1,19
Serpinb6b,19
Dock10,19
Plekhg2,19
Gstm4,19
Fbxo5,19
Skil,19
M-rdgB beta,19
Rac2,19
Jmy,19
Grap,19
Aak1,19
Casp1,19
Parp3,19
Cmah,19
Tcb,19
Mylpf,19
Tnrc6a,19
9-Sep,19
Lsm14a,19
Ahnak,19
Tapbpl,19
Atp8b2,19
Capn1,19
Xrn2,19
Tcf12,19
Gimap7,19
Rarg,19
Mutyh,19
Nr3c1,19
Efhd2,19
H2-K1,19
Ablim1,19
Sh3glb1,19
Glipr1,19
Galc,19
Nlrx1,19
Dhrs3,19
Zyx,19
Psmd12,19
Ddx5,19
Itgax,19
Relb,19
Birc3,19
Ets1,19
slc43a2,19
Hprt,19
Lfng,19
Ier5,19
Bcl9l,19
Mapre1,19
Tspan5,19
Lrrc8c,19
Gatsl3,19
Dennd1c,19
5830405N20Rik,19
Hcst,19
Cd27,19
Wdr8,19
Lpar6,19
Ndufa10,19
Rps3,19
Pld3,19
Klf6,19
Med30,19
Slc25a23,19
Cd53,19
Smarcc1,19
Ccnb1,19
Epsti1,19
Ggh,19
Gimap1,19
7-Sep,19
Tcf19,19
Tnrc18,19
Arid4b,19
Tubb6,19
Zfp579,19
S100a10,19
Stt3b,19
Agpat3,19
Tbl1x,19
Socs1,19
Malt1,19
9230105E10Rik,19
Fyn,19
Itgb2,19
Birc6,19
Neurl3,19
Atp6v0d1,19
Grk6,19
Tnrc6b,19
Kbtbd11,19
Irf2,19
Sh2d2a,19
Stat4,19
Mllt6,19
Tnfsf9,19
Tnks1bp1,19
Vasp,19
Eif3f,19
Lck,19
Gramd1b,19
Zfhx2,19
Maged2,19
As3mt,19
AI848100,19
Gm4759,19
Fxyd5,19
Klf2,19
Add3,19
Lpcat4,19
Zbtb38,19
Dusp22,19
Gm5506,19
Arid5a,19
Sat1,19
Ifi203,19
Sri,19
Map3k5,19
Macf1,19
Ctsw,19
Lphn1,19
Whsc1,19
Crim1,19
Pqlc3,19
Sp110,19
Gzmm,19
Smap2,19
Apbb1ip,19
Gimap6,19
Tjp3,19
Klrb1c,19
Fcer1g,19
Il16,19
Zbtb1,19
Lrrc1,19
Spata13,19
Sfrs18,19
2610029I01Rik,19
Eya2,19
