Symbols,Cluster
ENSMUSG00000021575,1
ENSMUSG00000025270,1
ENSMUSG00000029455,1
ENSMUSG00000015854,1
ENSMUSG00000002985,1
ENSMUSG00000021125,1
ENSMUSG00000021796,1
ENSMUSG00000036905,1
ENSMUSG00000073418,1
ENSMUSG00000048120,1
ENSMUSG00000031871,1
ENSMUSG00000026365,1
ENSMUSG00000035448,1
ENSMUSG00000030652,1
ENSMUSG00000025867,1
ENSMUSG00000021477,1
ENSMUSG00000026399,1
ENSMUSG00000030410,1
ENSMUSG00000022102,1
ENSMUSG00000024772,1
ENSMUSG00000004730,1
ENSMUSG00000038776,1
ENSMUSG00000055493,1
ENSMUSG00000006235,1
ENSMUSG00000003420,1
ENSMUSG00000031565,1
ENSMUSG00000024222,1
ENSMUSG00000040264,1
ENSMUSG00000004032,1
ENSMUSG00000006930,1
ENSMUSG00000024486,1
ENSMUSG00000040289,1
ENSMUSG00000006611,1
ENSMUSG00000043099,1
ENSMUSG00000005413,1
ENSMUSG00000042745,1
ENSMUSG00000020053,1
ENSMUSG00000070427,1
ENSMUSG00000016529,1
ENSMUSG00000027399,1
ENSMUSG00000001552,1
ENSMUSG00000031788,1
ENSMUSG00000026390,1
ENSMUSG00000047945,1
ENSMUSG00000024049,1
ENSMUSG00000066877,1
ENSMUSG00000055866,1
ENSMUSG00000089942,1
ENSMUSG00000074417,1
ENSMUSG00000019055,1
ENSMUSG00000017754,1
ENSMUSG00000027611,1
ENSMUSG00000021190,1
ENSMUSG00000031504,1
ENSMUSG00000015846,1
ENSMUSG00000019194,1
ENSMUSG00000056091,1
ENSMUSG00000017756,1
ENSMUSG00000027322,1
ENSMUSG00000022982,1
ENSMUSG00000004359,1
ENSMUSG00000025743,1
ENSMUSG00000028367,1
ENSMUSG00000027962,1
ENSMUSG00000031907,1
ENSMUSG00000040713,1
ENSMUSG00000022895,1
ENSMUSG00000021453,1
ENSMUSG00000066800,1
ENSMUSG00000021892,1
ENSMUSG00000072949,1
ENSMUSG00000021322,1
ENSMUSG00000029752,1
ENSMUSG00000029781,1
ENSMUSG00000015243,1
ENSMUSG00000024371,1
ENSMUSG00000045551,1
ENSMUSG00000042770,1
ENSMUSG00000022821,1
ENSMUSG00000037966,1
