Symbols,cluster
Anp32e,7
Suz12,7
Spn,7
Ybx3,7
Kpna2,7
Nsd2,7
Fxn,7
Orc6,7
Lsm2,7
Rfc3,7
Topbp1,7
Arhgap11a,7
Smyd2,7
Lbr,7
Nasp,7
Dnmt1,7
Nap1l1,7
Set,7
Tubg1,7
Ncaph2,7
Trim28,7
H2afv,7
Pcna,7
Vars,7
Ckap5,7
Hsp90aa1,7
Nop56,7
Gemin6,7
Kmt5a,7
Sms,7
Cdca4,7
Snrpd1,7
Nudcd2,7
Shmt2,7
Nrm,7
Hmgn1,7
Dck,7
Tuba1c,7
Hist1h4d,7
Ppia,7
Lsm5,7
Tmem107,7
Hjurp,7
Hint1,7
Kpnb1,7
Pold2,7
Smc3,7
Dkc1,7
Chchd10,7
Ranbp1,7
Rpa3,7
Rbbp7,7
Ncl,7
Rfwd3,7
Snrnp25,7
Srsf3,7
Rcc2,7
Atpif1,7
Hnrnpd,7
Nup93,7
Actn4,7
Srsf7,7
Snrpe,7
Rpl41,7
Pds5a,7
Slc4a7,7
Slc25a10,7
Ppih,7
Hdgf,7
Hacd1,7
Lsm8,7
Dpy30,7
Pa2g4,7
Hpf1,7
Bicd2,7
Ilf3,7
Rpa1,7
Mcm4,7
Uchl5,7
Mis12,7
Snhg6,7
Aimp2,7
Mrpl49,7
Banf1,7
Haus4,7
Nop58,7
Prdx4,7
Ppa1,7
Birc2,7
Tmem97,7
Cisd1,7
Exosc8,7
Dynlt1f,7
Txn1,7
Jpt1,7
Smarca5,7
Ssrp1,7
Prkar2a,7
Nmral1,7
Ndufaf2,7
Ddx39,7
Mrpl18,7
Hspd1,7
Cnot6,7
Ptpn7,7
Tsc22d1,7
Mis18a,7
Eri1,7
Snrpf,7
Lpl,7
Srm,7
Rplp1,7
Mrpl51,7
Khsrp,7
Pabpc4,7
Mybbp1a,7
Hnrnpa2b1,7
Nxt1,7
Bola3,7
Lsm4,7
Hnrnpa1,7
Pdap1,7
Csrp1,7
Rnaseh2b,7
Impdh2,7
Nudc,7
Lrpprc,7
Bex3,7
G3bp1,7
Ptges3,7
Mycbp,7
Slbp,7
Nolc1,7
Dynlt1a,7
Siva1,7
Ncbp1,7
Psmg2,7
Lsm3,7
Dhx15,7
Eif1ad,7
Rplp2,7
Rps12,7
Hmgn5,7
Dynll2,7
Nfatc1,7
Larp7,7
Timm50,7
Syncrip,7
Ptbp1,7
Rhno1,7
Npm3,7
Serbp1,7
Fkbp3,7
Snrpg,7
Xpo1,7
Lyar,7
Gnl3,7
Caprin1,7
Dhx9,7
Pole4,7
Snrpa1,7
Cited2,7
Sod1,7
Apex1,7
Cycs,7
Cdk4,7
Smc1a,7
Slc1a5,7
Hdac2,7
Hspa14,7
Nop16,7
Odf2,7
Gm8186,7
Ppid,7
Tsfm,7
Atp5g3,7
Cep83,7
Lmf2,7
Rpsa,7
Uba2,7
Hp1bp3,7
Cox7a2,7
Smc6,7
Srsf1,7
Fam111a,7
Tfdp1,7
Tomm70a,7
Ilf2,7
Mphosph6,7
Nrp2,7
Cox5a,7
Sfpq,7
Bdh2,7
Mif,7
Smchd1,7
Ak2,7
Rdm1,7
Rnf19b,7
Rfc1,7
Nhp2,7
Numa1,7
Cdkn2c,7
Rpl22,7
Tubb6,7
Npm1,7
Rps27l,7
Prmt1,7
Tssc4,7
Spcs3,7
Acot7,7
Eef1e1,7
Odc1,7
Rps8,7
Gar1,7
Nubp1,7
Ssna1,7
Polr2l,7
Hsp90ab1,7
Rpl36a,7
Glipr1,7
Anapc5,7
Prrc2a,7
H2afy,7
Magoh,7
Uqcr11,7
Paics,7
Mrps28,7
Atp5k,7
Hspe1,7
2010107E04Rik,7
Hnrnpa0,7
Fbl,7
Srsf2,7
Cdkn2d,7
Ndufc1,7
Purb,7
Wdr43,7
Rps17,7
Gas2l3,7
Mrpl42,7
Snrpd2,7
Rpl12,7
Pgk1,7
Sfxn1,7
Lsm6,7
Stip1,7
Ckap4,7
Klhl5,7
Sf3b3,7
Pfdn4,7
Eif4g2,7
Cav2,7
Pih1d1,7
Rad23b,7
Rnaseh2a,7
Mrpl15,7
Agpat5,7
Ing1,7
Wapl,7
Rpl38,7
Rbm3,7
Nop10,7
Atp5g2,7
Ndufaf4,7
Rpl28,7
Nme1,7
Rps20,7
Tcf3,7
Ybx1,7
Txnrd1,7
Actl6a,7
Rps26,7
Ctcf,7
Ndufa12,7
Ipo5,7
Ccdc25,7
Mrps25,7
Gm10053,7
Pnn,7
Cav1,7
Dnajc2,7
Ddt,7
Tfrc,7
Rps15,7
Pole3,7
Gatm,7
Immt,7
Erh,7
Ccnd1,7
Ak6,7
Adss,7
Rpl5,7
Sf3a3,7
Huwe1,7
Arl6ip1,7
Gadd45gip1,7
Fabp5,7
Pgp,7
Ola1,7
Cct2,7
Ppp2r5c,7
Lars,7
Kpna3,7
Pabpc1,7
AC160336.1,7
Nudt5,7
Mapk1,7
Elavl1,7
Eif2s2,7
C1qbp,7
Ktn1,7
Coq7,7
Naa10,7
Minos1,7
Pbrm1,7
Vrk1,7
Ddx18,7
Srsf10,7
Map4k4,7
Snrpb,7
Ctsk,7
Rnps1,7
Ubald2,7
Timm13,7
Ap1s1,7
Itpa,7
Snrpd3,7
Timm8a1,7
Cct7,7
Rfc2,7
Tial1,7
Cbfb,7
Luc7l3,7
Bckdk,7
Pcbp2,7
1810037I17Rik,7
Rpl37a,7
Ivns1abp,7
Rpl35,7
Nmt2,7
S100a4,7
Bola2,7
Ndufab1,7
Mrpl28,7
Rpl36,7
Rnaseh2c,7
Ccdc88a,7
Rps21,7
Rbbp4,7
Cpsf2,7
Cd44,7
Fam133b,7
Uqcr10,7
Rack1,7
Nsun2,7
Nono,7
Hnrnpu,7
Tardbp,7
Ssb,7
Cct3,7
Rpl39,7
Naa50,7
mt-Nd1,7
Dcun1d5,7
S100a10,7
Tcp1,7
Zc3h15,7
Rbmxl1,7
Idh3a,7
Brix1,7
Calm3,7
Fus,7
Ddx21,7
Brd7,7
Slc29a1,7
Rbm8a,7
Sdc3,7
Rps19bp1,7
Crip2,7
Eef1g,7
Mbd3,7
Mrpl34,7
Eif3j1,7
Gtf2h5,7
Matr3,7
Eif1ax,7
Rpl31,7
Snu13,7
Rps19,7
Dazap1,7
Kdelr2,7
Mrpl12,7
Arpp19,7
Ddx39b,7
Nsmce1,7
Rpl10a,7
Lsm7,7
Polr2a,7
mt-Atp8,7
Arid1a,7
Atp5o,7
Qdpr,7
Eny2,7
Baz1a,7
Pfdn6,7
Rps27a,7
Cox7c,7
Stub1,7
Mrps17,7
Metap2,7
Eef1d,7
Plp2,7
Med30,7
Atp5l,7
Rpl35a,7
Acp5,7
Psmd10,7
Magohb,7
Oxct1,7
Tagln2,7
Rps13,7
Supt16,7
Pcbp1,7
mt-Co2,7
Itgav,7
Rpl36a-ps1,7
Mrps26,7
Sf3b5,7
Cox5b,7
Rpl21,7
Rps24,7
Thoc7,7
Hnrnpm,7
Pdcd5,7
Ywhah,7
Sec11c,7
Vma21,7
Parl,7
Rpl22l1,7
Rpl32,7
Psmd14,7
Rsl1d1,7
Fkbp4,7
Cct8,7
Atp5j2,7
Gm10073,7
Rps3a1,7
Tomm5,7
Rps15a,7
Ndufc2,7
Gm10076,7
Cox20,7
Rdx,7
Pdpk1,7
Arl8b,7
Rpl30,7
Rps10,7
Cacybp,7
Cyc1,7
Clic4,7
Chchd1,7
Bub3,7
Vdac1,7
Rpl23,7
Ndufa5,7
Gspt1,7
Atp5b,7
Ndufa2,7
Cenpx,7
Tceal9,7
Snrnp70,7
Sec31a,7
Txnl1,7
Emg1,7
Nol7,7
Etfb,7
Pcbd2,7
Slc25a4,7
Nans,7
Lmo4,7
Polr2f,7
Mrps36,7
Mrpl57,7
Eif5a,7
Ndufv2,7
Srrm1,7
Rpl13a,7
Mrps14,7
Eif3a,7
Eif3c,7
Bag1,7
Eef1b2,7
Rock2,7
Usmg5,7
Lmna,7
Rps5,7
Tomm7,7
mt-Nd3,7
Psmd1,7
Hsp90b1,7
Tomm20,7
Ndufb7,7
Cbx1,7
Anapc11,7
Rnf7,7
Hnrnpa3,7
Vdac2,7
Snrpc,7
Cyb5r3,7
Slirp,7
Snrnp27,7
Denr,7
Psmb7,7
Uqcrfs1,7
Ndufb11,7
Ndufb6,7
Atp5g1,7
Ptms,7
Atp5f1,7
Uqcrq,7
Eif6,7
mt-Nd4l,7
Hspa9,7
Ctnnb1,7
Cnih4,7
mt-Atp6,7
Cox6c,7
1110004F10Rik,7
Ndufs5,7
Vim,7
Rps2,7
Sdhd,7
M6pr,7
Eloc,7
Phb2,7
Rpl14,7
Mrpl52,7
Rpl18,7
Psma6,7
U2af1,7
Ndufb10,7
1110008F13Rik,7
Myadm,7
Fkbp2,7
Mmp14,7
Psmc3,7
Park7,7
Ndufb8,7
Mt2,7
mt-Co3,7
Tubb2a,7
Rps18,7
Ldha,7
Slc25a5,7
Uqcc2,7
Cops9,7
Mdh2,7
Wdr89,7
BC005537,7
Mt1,7
Vcp,7
mt-Co1,7
Tpm4,7
Gm42418,7
